|NAME                     |ADDRESS                  |CONSUMER_COUNT |MESSAGE_COUNT |MESSAGES_ADDED |DELIVERING_COUNT |MESSAGES_ACKED |
|SOI.REQ.INT.SG.CUSTOMERACCESSENTITLEMENT.V1_0.SD|SOI.REQ.INT.SG.CUSTOMERACCESSENTITLEMENT.V1_0.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.CUSTOMERACCESSENTITLEMENT.V5_0.SD|SOI.REQ.INT.SG.CUSTOMERACCESSENTITLEMENT.V5_0.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.CUSTOMERAGREEMENT.V1_0.SD|SOI.REQ.INT.SG.CUSTOMERAGREEMENT.V1_0.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.CUSTOMERCREDITRATING.V5_0.SD|SOI.REQ.INT.SG.CUSTOMERCREDITRATING.V5_0.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.CUSTOMEREVENTHISTORY.V1_0.SD|SOI.REQ.INT.SG.CUSTOMEREVENTHISTORY.V1_0.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.CUSTOMEREVENTHISTORY.V1_1.SD|SOI.REQ.INT.SG.CUSTOMEREVENTHISTORY.V1_1.SD|1              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.CUSTOMEREVENTHISTORY.V5_0.SD|SOI.REQ.INT.SG.CUSTOMEREVENTHISTORY.V5_0.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.CUSTOMERMANAGEMENT.CUSTOMEREVENTHISTORY.V1_0.ICAL|SOI.REQ.INT.SG.CUSTOMERMANAGEMENT.CUSTOMEREVENTHISTORY.V1_0.ICAL|1              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.CUSTOMERMANAGEMENT.CUSTOMEREVENTHISTORY.V4_2.ICAL|SOI.REQ.INT.SG.CUSTOMERMANAGEMENT.CUSTOMEREVENTHISTORY.V4_2.ICAL|1              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.CUSTOMERMNGMT.CUSTOMERACCESSENTITLEMENT.CUSTPRODINQ.V1_0.ICAL|SOI.REQ.INT.SG.CUSTOMERMNGMT.CUSTOMERACCESSENTITLEMENT.CUSTPRODINQ.V1_0.ICAL|1              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.CUSTOMERMNGMT.CUSTOMERACCESSENTITLEMENT.CUSTPRODINQ.V1_0.PWEB|SOI.REQ.INT.SG.CUSTOMERMNGMT.CUSTOMERACCESSENTITLEMENT.CUSTPRODINQ.V1_0.PWEB|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.CUSTOMERMNGMT.CUSTOMERACCESSENTITLEMENT.CUSTPRODINQ.V1_1.ICAL|SOI.REQ.INT.SG.CUSTOMERMNGMT.CUSTOMERACCESSENTITLEMENT.CUSTPRODINQ.V1_1.ICAL|1              |0             |1277           |0                |1277           |
|SOI.REQ.INT.SG.CUSTOMEROFFER.V1_0.SD|SOI.REQ.INT.SG.CUSTOMEROFFER.V1_0.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.CUSTOMEROFFER.V1_1.SD|SOI.REQ.INT.SG.CUSTOMEROFFER.V1_1.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.CUSTOMEROFFER.V1_2.SD|SOI.REQ.INT.SG.CUSTOMEROFFER.V1_2.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.CUSTOMEROFFER.V1_2_1.SD.ISMO|SOI.REQ.INT.SG.CUSTOMEROFFER.V1_2_1.SD.ISMO|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.CUSTOMEROFFER.V1_3.SD|SOI.REQ.INT.SG.CUSTOMEROFFER.V1_3.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.CUSTOMEROFFER.V1_4.SD|SOI.REQ.INT.SG.CUSTOMEROFFER.V1_4.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.CUSTOMEROFFER.V1_5.SD|SOI.REQ.INT.SG.CUSTOMEROFFER.V1_5.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.CUSTOMERORDER.V1_0.SD|SOI.REQ.INT.SG.CUSTOMERORDER.V1_0.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.CUSTOMERPRODUCTELIGIBILITY.V1_0.SD|SOI.REQ.INT.SG.CUSTOMERPRODUCTELIGIBILITY.V1_0.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.CUSTOMERPRODUCTELIGIBILITY.V1_1.SD|SOI.REQ.INT.SG.CUSTOMERPRODUCTELIGIBILITY.V1_1.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.CUSTOMERPROFILE.V1_0.SD|SOI.REQ.INT.SG.CUSTOMERPROFILE.V1_0.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.CUSTOMERRELATIONSHIPMANAGEMENT.PARTYDATAMANAGEMENT.V1_0.SD|SOI.REQ.INT.SG.CUSTOMERRELATIONSHIPMANAGEMENT.PARTYDATAMANAGEMENT.V1_0.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.CUSTOMERRELATIONSHIPMANAGEMENT.V1_0.SD|SOI.REQ.INT.SG.CUSTOMERRELATIONSHIPMANAGEMENT.V1_0.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.CUSTOMERSERVICE.V1_0.SD|SOI.REQ.INT.SG.CUSTOMERSERVICE.V1_0.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.DEPOSITACCOUNT.V5_0.SD|SOI.REQ.INT.SG.DEPOSITACCOUNT.V5_0.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.DEPOSITACCOUNT.V5_1.SD|SOI.REQ.INT.SG.DEPOSITACCOUNT.V5_1.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.DIRECTDEBIT.V5_0.SD|SOI.REQ.INT.SG.DIRECTDEBIT.V5_0.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.DOCUMENTSERVICE.V1_0.SD|SOI.REQ.INT.SG.DOCUMENTSERVICE.V1_0.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.DOCUMENTSERVICES.V1_0.SD|SOI.REQ.INT.SG.DOCUMENTSERVICES.V1_0.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.DOCUMENTSERVICES.V1_1.SD|SOI.REQ.INT.SG.DOCUMENTSERVICES.V1_1.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.DOCUMENTSERVICES.V1_1.SD.ISMP|SOI.REQ.INT.SG.DOCUMENTSERVICES.V1_1.SD.ISMP|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.DOCUMENTSERVICES.V1_2.SD|SOI.REQ.INT.SG.DOCUMENTSERVICES.V1_2.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.DOCUMENTSERVICES.V1_3.SD|SOI.REQ.INT.SG.DOCUMENTSERVICES.V1_3.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.DOCUMENTSERVICES.V4_3.PWEB|SOI.REQ.INT.SG.DOCUMENTSERVICES.V4_3.PWEB|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.EBRANCHMANAGEMENT.V5_0.CBSG|SOI.REQ.INT.SG.EBRANCHMANAGEMENT.V5_0.CBSG|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.EBRANCHMANAGEMENT.V5_0.SD|SOI.REQ.INT.SG.EBRANCHMANAGEMENT.V5_0.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.ETRADINGWORKBENCH.V1_0.SD|SOI.REQ.INT.SG.ETRADINGWORKBENCH.V1_0.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.ETRADINGWORKBENCH.V1_1.SD|SOI.REQ.INT.SG.ETRADINGWORKBENCH.V1_1.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.FINANCIALINSTRREFDATAMGMT.V1_1.SD|SOI.REQ.INT.SG.FINANCIALINSTRREFDATAMGMT.V1_1.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.FINANCIALINSTRREFDATAMGMT.V1_1.SD.ISMP|SOI.REQ.INT.SG.FINANCIALINSTRREFDATAMGMT.V1_1.SD.ISMP|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.FINANCIALINSTRREFDATAMGMT.V2_1.SD|SOI.REQ.INT.SG.FINANCIALINSTRREFDATAMGMT.V2_1.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.FINANCIALINSTRREFDATAMGMT.V2_2.SD|SOI.REQ.INT.SG.FINANCIALINSTRREFDATAMGMT.V2_2.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.FINANCIALINSTRREFDATAMGMT.V2_3.SD|SOI.REQ.INT.SG.FINANCIALINSTRREFDATAMGMT.V2_3.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.FINANCIALINSTRREFDATAMGMT.V3_0.SD|SOI.REQ.INT.SG.FINANCIALINSTRREFDATAMGMT.V3_0.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.FXRATES.V5_0.SD|SOI.REQ.INT.SG.FXRATES.V5_0.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.INVESTMENTPORTFOLIOMANAGEMENT.V1_1.SD|SOI.REQ.INT.SG.INVESTMENTPORTFOLIOMANAGEMENT.V1_1.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.INVESTMENTPORTFOLIOMANAGEMENT.V1_2.SD|SOI.REQ.INT.SG.INVESTMENTPORTFOLIOMANAGEMENT.V1_2.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.INVESTMENTPORTFOLIOMANAGEMENT.V1_3.SD|SOI.REQ.INT.SG.INVESTMENTPORTFOLIOMANAGEMENT.V1_3.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.INVESTMENTPORTFOLIOMANAGEMENT.V1_5.SD|SOI.REQ.INT.SG.INVESTMENTPORTFOLIOMANAGEMENT.V1_5.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.INVESTMENTPORTFOLIOMGMT.V1_0.SD|SOI.REQ.INT.SG.INVESTMENTPORTFOLIOMGMT.V1_0.SD|1              |0             |13             |0                |13             |
|SOI.REQ.INT.SG.INVESTMENTPORTFOLIOMGMT.V1_4.SD|SOI.REQ.INT.SG.INVESTMENTPORTFOLIOMGMT.V1_4.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.LEAD_OPPORTUNITYMANAGEMENT.V1_0.ISMO|SOI.REQ.INT.SG.LEAD_OPPORTUNITYMANAGEMENT.V1_0.ISMO|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.LOAN.V1_0.SD|SOI.REQ.INT.SG.LOAN.V1_0.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.LOCATIONDATAMANAGEMENT.V1_0.SD|SOI.REQ.INT.SG.LOCATIONDATAMANAGEMENT.V1_0.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.MARKETDATA.FINANCIALINSTRREFDATAMGMT.V2_3.SD|SOI.REQ.INT.SG.MARKETDATA.FINANCIALINSTRREFDATAMGMT.V2_3.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.MARKETINFORMATIONMANAGEMENT.V1_0.SD|SOI.REQ.INT.SG.MARKETINFORMATIONMANAGEMENT.V1_0.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.MFINTEGRATION.V5_0.SD|SOI.REQ.INT.SG.MFINTEGRATION.V5_0.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.OPERATIONANDEXECUTION.CUSTOMERLOANSANDDEPOSITS.DEPOSITACCOUNT.V1_0|SOI.REQ.INT.SG.OPERATIONANDEXECUTION.CUSTOMERLOANSANDDEPOSITS.DEPOSITACCOUNT.V1_0|1              |0             |1089           |0                |1089           |
|SOI.REQ.INT.SG.OPERATIONANDEXECUTION.CUSTOMERLOANSANDDEPOSITS.DEPOSITACCOUNT.V1_0.KAIS|SOI.REQ.INT.SG.OPERATIONANDEXECUTION.CUSTOMERLOANSANDDEPOSITS.DEPOSITACCOUNT.V1_0.KAIS|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.OPERATIONSANDEXECUTION.ACCOUNTMANAGEMENT.REWARDPOINTSACCOUNT.V1_0.SD|SOI.REQ.INT.SG.OPERATIONSANDEXECUTION.ACCOUNTMANAGEMENT.REWARDPOINTSACCOUNT.V1_0.SD|1              |0             |34             |0                |34             |
|SOI.REQ.INT.SG.OPERATIONSANDEXECUTION.ACCOUNTMANAGEMENT.REWARDPOINTSACCOUNT.V1_1.SD|SOI.REQ.INT.SG.OPERATIONSANDEXECUTION.ACCOUNTMANAGEMENT.REWARDPOINTSACCOUNT.V1_1.SD|1              |0             |31             |0                |31             |
|SOI.REQ.INT.SG.OPERATIONSANDEXECUTION.ACCOUNTMANAGEMENT.REWARDPOINTSACCOUNT.V2_0.SD|SOI.REQ.INT.SG.OPERATIONSANDEXECUTION.ACCOUNTMANAGEMENT.REWARDPOINTSACCOUNT.V2_0.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.OPERATIONSANDEXECUTION.CARD.MERCHANTRELATIONS.V1_0|SOI.REQ.INT.SG.OPERATIONSANDEXECUTION.CARD.MERCHANTRELATIONS.V1_0|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.OPERATIONSANDEXECUTION.CARDS.CARDAUTHORIZATION.V1_0.SD|SOI.REQ.INT.SG.OPERATIONSANDEXECUTION.CARDS.CARDAUTHORIZATION.V1_0.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.OPERATIONSANDEXECUTION.CARDS.CARDBILLINGANDPAYMENTS.ESTM.V4_5|SOI.REQ.INT.SG.OPERATIONSANDEXECUTION.CARDS.CARDBILLINGANDPAYMENTS.ESTM.V4_5|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.OPERATIONSANDEXECUTION.CARDS.CARDBILLINGANDPAYMENTS.V4_4|SOI.REQ.INT.SG.OPERATIONSANDEXECUTION.CARDS.CARDBILLINGANDPAYMENTS.V4_4|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.OPERATIONSANDEXECUTION.CARDS.CARDBILLINGANDPAYMENTS.V4_4.ICAL|SOI.REQ.INT.SG.OPERATIONSANDEXECUTION.CARDS.CARDBILLINGANDPAYMENTS.V4_4.ICAL|1              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.OPERATIONSANDEXECUTION.CARDS.CARDBILLINGANDPAYMENTS.V4_4.KAIS|SOI.REQ.INT.SG.OPERATIONSANDEXECUTION.CARDS.CARDBILLINGANDPAYMENTS.V4_4.KAIS|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.OPERATIONSANDEXECUTION.CARDS.CARDFACILITY.V1_0|SOI.REQ.INT.SG.OPERATIONSANDEXECUTION.CARDS.CARDFACILITY.V1_0|1              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.OPERATIONSANDEXECUTION.CARDS.CARDFACILITY.V1_0.ICAL|SOI.REQ.INT.SG.OPERATIONSANDEXECUTION.CARDS.CARDFACILITY.V1_0.ICAL|1              |0             |107            |0                |107            |
|SOI.REQ.INT.SG.OPERATIONSANDEXECUTION.CARDS.CARDFACILITY.V1_0.KAIS|SOI.REQ.INT.SG.OPERATIONSANDEXECUTION.CARDS.CARDFACILITY.V1_0.KAIS|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.OPERATIONSANDEXECUTION.CARDS.CREDITCARD.V1_0|SOI.REQ.INT.SG.OPERATIONSANDEXECUTION.CARDS.CREDITCARD.V1_0|1              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.OPERATIONSANDEXECUTION.CARDS.CREDITCARD.V1_0.AFA|SOI.REQ.INT.SG.OPERATIONSANDEXECUTION.CARDS.CREDITCARD.V1_0.AFA|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.OPERATIONSANDEXECUTION.CARDS.CREDITCARD.V1_0.APIMSG|SOI.REQ.INT.SG.OPERATIONSANDEXECUTION.CARDS.CREDITCARD.V1_0.APIMSG|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.OPERATIONSANDEXECUTION.CARDS.CREDITCARD.V1_0.KAIS|SOI.REQ.INT.SG.OPERATIONSANDEXECUTION.CARDS.CREDITCARD.V1_0.KAIS|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.OPERATIONSANDEXECUTION.CONSUMERPRODUCTS.CURRENCYEXCHANGE.V1_0|SOI.REQ.INT.SG.OPERATIONSANDEXECUTION.CONSUMERPRODUCTS.CURRENCYEXCHANGE.V1_0|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.OPERATIONSANDEXECUTION.CORPORATEPRODUCTS.TRADEFINANCE.V1_0.EFIX|SOI.REQ.INT.SG.OPERATIONSANDEXECUTION.CORPORATEPRODUCTS.TRADEFINANCE.V1_0.EFIX|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.OPERATIONSANDEXECUTION.LOANSANDDEPOSITS.LOAN.V1_0|SOI.REQ.INT.SG.OPERATIONSANDEXECUTION.LOANSANDDEPOSITS.LOAN.V1_0|1              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.OPERATIONSANDEXECUTION.LOANSANDDEPOSITS.LOAN.V1_0.KAIS|SOI.REQ.INT.SG.OPERATIONSANDEXECUTION.LOANSANDDEPOSITS.LOAN.V1_0.KAIS|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.OPERATIONSANDEXECUTION.WHOLESALETRADING.ORDEREXECUTION.V1_0|SOI.REQ.INT.SG.OPERATIONSANDEXECUTION.WHOLESALETRADING.ORDEREXECUTION.V1_0|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.OPPORTUNITYMANAGEMENT.V1_0.SD|SOI.REQ.INT.SG.OPPORTUNITYMANAGEMENT.V1_0.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.OPPORTUNITYMANAGEMENT.V5_0.SD|SOI.REQ.INT.SG.OPPORTUNITYMANAGEMENT.V5_0.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.PARALLELPROCESS.V5_0.SD|SOI.REQ.INT.SG.PARALLELPROCESS.V5_0.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.PARTY.PARTYDATAMANAGEMENT.QUERYPARTY.V4_4_BPDS|SOI.REQ.INT.SG.PARTY.PARTYDATAMANAGEMENT.QUERYPARTY.V4_4_BPDS|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.PARTY.PARTYDATAMANAGEMENT.READPARTYPROFILE.V4_9_BPDS|SOI.REQ.INT.SG.PARTY.PARTYDATAMANAGEMENT.READPARTYPROFILE.V4_9_BPDS|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.PARTYDATAMANAGEMENT.V1_0.SD|SOI.REQ.INT.SG.PARTYDATAMANAGEMENT.V1_0.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.PARTYDATAMANAGEMENT.V1_1.SD|SOI.REQ.INT.SG.PARTYDATAMANAGEMENT.V1_1.SD|1              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.PARTYDATAMANAGEMENT.V4_2.PWEBSG|SOI.REQ.INT.SG.PARTYDATAMANAGEMENT.V4_2.PWEBSG|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.PARTYDATAMANAGEMENT.V4_3.PWEBSG|SOI.REQ.INT.SG.PARTYDATAMANAGEMENT.V4_3.PWEBSG|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.PARTYDATAMANAGEMENT.V4_3.SD|SOI.REQ.INT.SG.PARTYDATAMANAGEMENT.V4_3.SD|1              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.PARTYDATAMANAGEMENT.V5_0.SD|SOI.REQ.INT.SG.PARTYDATAMANAGEMENT.V5_0.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.PARTYDATAMANAGEMENT.V5_1.SD|SOI.REQ.INT.SG.PARTYDATAMANAGEMENT.V5_1.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.PARTYDATAMANAGEMENT.V5_2.SD|SOI.REQ.INT.SG.PARTYDATAMANAGEMENT.V5_2.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.PARTYDATAMANAGEMENT.V6_0.SD|SOI.REQ.INT.SG.PARTYDATAMANAGEMENT.V6_0.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.PAYMENTEXECUTION.V1_1.PWEB|SOI.REQ.INT.SG.PAYMENTEXECUTION.V1_1.PWEB|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.PAYMENTORDER.V1_0.SD|SOI.REQ.INT.SG.PAYMENTORDER.V1_0.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.PAYMENTORDER.V1_3.IPE2|SOI.REQ.INT.SG.PAYMENTORDER.V1_3.IPE2|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.PAYMENTORDER.V1_3.IPE2.MED|SOI.REQ.INT.SG.PAYMENTORDER.V1_3.IPE2.MED|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.PAYMENTORDER.V1_3.P2P|SOI.REQ.INT.SG.PAYMENTORDER.V1_3.P2P|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.PAYMENTORDER.V1_3.PWEB|SOI.REQ.INT.SG.PAYMENTORDER.V1_3.PWEB|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.PAYMENTORDER.V1_3.PWEB.MED|SOI.REQ.INT.SG.PAYMENTORDER.V1_3.PWEB.MED|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.PAYMENTORDER_SG_V5_0.SD|SOI.REQ.INT.SG.PAYMENTORDER_SG_V5_0.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.POSITIONKEEPING_SG_V1_1.SD|SOI.REQ.INT.SG.POSITIONKEEPING_SG_V1_1.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.PRODUCTSPECIFICFULFILLMENT.LOANSDEPOSITS.LOAN.V1_0.ICAL|SOI.REQ.INT.SG.PRODUCTSPECIFICFULFILLMENT.LOANSDEPOSITS.LOAN.V1_0.ICAL|1              |0             |8              |0                |8              |
|SOI.REQ.INT.SG.PRODUCTSPECIFICFULFILLMENT.LOANSDEPOSITS.LOAN.V1_1.ICAL|SOI.REQ.INT.SG.PRODUCTSPECIFICFULFILLMENT.LOANSDEPOSITS.LOAN.V1_1.ICAL|1              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.PRODUCTSSUMMARY.V5_0.SD|SOI.REQ.INT.SG.PRODUCTSSUMMARY.V5_0.SD|0              |0             |0              |0                |0              |
|SOI.REQ.INT.SG.PROSPECTMANAGEMENT.V5_0.SD|SOI.REQ.INT.SG.PROSPECTMANAGEMENT.V5_0.SD|0              |0             |0              |0                |0              |
